ADDR | HEX  |       BINARY       | UNSIGNED |   S5 |   S6 |   S7 |  S10 |  S12 |  S16
329  | 068  | 0000_0000_0110_1000 |      104 |    8 |  -24 |  -24 |  104 |  104 |  104
32A  | 1f1  | 0000_0001_1111_0001 |      497 |  -15 |  -15 |  -15 |  497 |  497 |  497
32B  | 2c7  | 0000_0010_1100_0111 |      711 |    7 |    7 |  -57 | -313 |  711 |  711
32C  | 23a  | 0000_0010_0011_1010 |      570 |   -6 |   -6 |   58 | -454 |  570 |  570
32D  | 2a6  | 0000_0010_1010_0110 |      678 |    6 |  -26 |   38 | -346 |  678 |  678
32E  | 12b  | 0000_0001_0010_1011 |      299 |   11 |  -21 |   43 |  299 |  299 |  299
32F  | 069  | 0000_0000_0110_1001 |      105 |    9 |  -23 |  -23 |  105 |  105 |  105
330  | 3c9  | 0000_0011_1100_1001 |      969 |    9 |    9 |  -55 |  -55 |  969 |  969
331  | 1ac  | 0000_0001_1010_1100 |      428 |   12 |  -20 |   44 |  428 |  428 |  428
332  | 0fa  | 0000_0000_1111_1010 |      250 |   -6 |   -6 |   -6 |  250 |  250 |  250
333  | 01e  | 0000_0000_0001_1110 |       30 |   -2 |   30 |   30 |   30 |   30 |   30
334  | 210  | 0000_0010_0001_0000 |      528 |  -16 |   16 |   16 | -496 |  528 |  528
335  | 150  | 0000_0001_0101_0000 |      336 |  -16 |   16 |  -48 |  336 |  336 |  336
336  | 111  | 0000_0001_0001_0001 |      273 |  -15 |   17 |   17 |  273 |  273 |  273
337  | 164  | 0000_0001_0110_0100 |      356 |    4 |  -28 |  -28 |  356 |  356 |  356
338  | 34c  | 0000_0011_0100_1100 |      844 |   12 |   12 |  -52 | -180 |  844 |  844
339  | 229  | 0000_0010_0010_1001 |      553 |    9 |  -23 |   41 | -471 |  553 |  553
33A  | 3df  | 0000_0011_1101_1111 |      991 |   -1 |   31 |  -33 |  -33 |  991 |  991
33B  | 03e  | 0000_0000_0011_1110 |       62 |   -2 |   -2 |   62 |   62 |   62 |   62
33C  | 288  | 0000_0010_1000_1000 |      648 |    8 |    8 |    8 | -376 |  648 |  648
33D  | 0d4  | 0000_0000_1101_0100 |      212 |  -12 |   20 |  -44 |  212 |  212 |  212
33E  | 359  | 0000_0011_0101_1001 |      857 |   -7 |   25 |  -39 | -167 |  857 |  857
33F  | 303  | 0000_0011_0000_0011 |      771 |    3 |    3 |    3 | -253 |  771 |  771
340  | 283  | 0000_0010_1000_0011 |      643 |    3 |    3 |    3 | -381 |  643 |  643
341  | 350  | 0000_0011_0101_0000 |      848 |  -16 |   16 |  -48 | -176 |  848 |  848
342  | 2aa  | 0000_0010_1010_1010 |      682 |   10 |  -22 |   42 | -342 |  682 |  682
343  | 0de  | 0000_0000_1101_1110 |      222 |   -2 |   30 |  -34 |  222 |  222 |  222
344  | 3fa  | 0000_0011_1111_1010 |     1018 |   -6 |   -6 |   -6 |   -6 | 1018 | 1018
345  | 276  | 0000_0010_0111_0110 |      630 |  -10 |  -10 |  -10 | -394 |  630 |  630
346  | 25c  | 0000_0010_0101_1100 |      604 |   -4 |   28 |  -36 | -420 |  604 |  604
347  | 397  | 0000_0011_1001_0111 |      919 |   -9 |   23 |   23 | -105 |  919 |  919
348  | 1b0  | 0000_0001_1011_0000 |      432 |  -16 |  -16 |   48 |  432 |  432 |  432
349  | 3c7  | 0000_0011_1100_0111 |      967 |    7 |    7 |  -57 |  -57 |  967 |  967
34A  | 3d3  | 0000_0011_1101_0011 |      979 |  -13 |   19 |  -45 |  -45 |  979 |  979
34B  | 349  | 0000_0011_0100_1001 |      841 |    9 |    9 |  -55 | -183 |  841 |  841
34C  | 0c7  | 0000_0000_1100_0111 |      199 |    7 |    7 |  -57 |  199 |  199 |  199
34D  | 10a  | 0000_0001_0000_1010 |      266 |   10 |   10 |   10 |  266 |  266 |  266
34E  | 347  | 0000_0011_0100_0111 |      839 |    7 |    7 |  -57 | -185 |  839 |  839
34F  | 281  | 0000_0010_1000_0001 |      641 |    1 |    1 |    1 | -383 |  641 |  641
350  | 223  | 0000_0010_0010_0011 |      547 |    3 |  -29 |   35 | -477 |  547 |  547
351  | 0f3  | 0000_0000_1111_0011 |      243 |  -13 |  -13 |  -13 |  243 |  243 |  243
352  | 169  | 0000_0001_0110_1001 |      361 |    9 |  -23 |  -23 |  361 |  361 |  361
353  | 336  | 0000_0011_0011_0110 |      822 |  -10 |  -10 |   54 | -202 |  822 |  822
354  | 10f  | 0000_0001_0000_1111 |      271 |   15 |   15 |   15 |  271 |  271 |  271
355  | 0a5  | 0000_0000_1010_0101 |      165 |    5 |  -27 |   37 |  165 |  165 |  165
356  | 3cd  | 0000_0011_1100_1101 |      973 |   13 |   13 |  -51 |  -51 |  973 |  973
357  | 023  | 0000_0000_0010_0011 |       35 |    3 |  -29 |   35 |   35 |   35 |   35
358  | 045  | 0000_0000_0100_0101 |       69 |    5 |    5 |  -59 |   69 |   69 |   69
359  | 32d  | 0000_0011_0010_1101 |      813 |   13 |  -19 |   45 | -211 |  813 |  813
35A  | 02d  | 0000_0000_0010_1101 |       45 |   13 |  -19 |   45 |   45 |   45 |   45
35B  | 3b6  | 0000_0011_1011_0110 |      950 |  -10 |  -10 |   54 |  -74 |  950 |  950
35C  | 33c  | 0000_0011_0011_1100 |      828 |   -4 |   -4 |   60 | -196 |  828 |  828
35D  | 3c7  | 0000_0011_1100_0111 |      967 |    7 |    7 |  -57 |  -57 |  967 |  967
35E  | 33c  | 0000_0011_0011_1100 |      828 |   -4 |   -4 |   60 | -196 |  828 |  828
35F  | 2cf  | 0000_0010_1100_1111 |      719 |   15 |   15 |  -49 | -305 |  719 |  719
360  | 2e6  | 0000_0010_1110_0110 |      742 |    6 |  -26 |  -26 | -282 |  742 |  742
361  | 3f3  | 0000_0011_1111_0011 |     1011 |  -13 |  -13 |  -13 |  -13 | 1011 | 1011
362  | 00d  | 0000_0000_0000_1101 |       13 |   13 |   13 |   13 |   13 |   13 |   13
363  | 1e4  | 0000_0001_1110_0100 |      484 |    4 |  -28 |  -28 |  484 |  484 |  484
364  | 1da  | 0000_0001_1101_1010 |      474 |   -6 |   26 |  -38 |  474 |  474 |  474
365  | 128  | 0000_0001_0010_1000 |      296 |    8 |  -24 |   40 |  296 |  296 |  296
366  | 2b9  | 0000_0010_1011_1001 |      697 |   -7 |   -7 |   57 | -327 |  697 |  697
367  | 014  | 0000_0000_0001_0100 |       20 |  -12 |   20 |   20 |   20 |   20 |   20
368  | 3b0  | 0000_0011_1011_0000 |      944 |  -16 |  -16 |   48 |  -80 |  944 |  944
369  | 375  | 0000_0011_0111_0101 |      885 |  -11 |  -11 |  -11 | -139 |  885 |  885
36A  | 2f1  | 0000_0010_1111_0001 |      753 |  -15 |  -15 |  -15 | -271 |  753 |  753
36B  | 299  | 0000_0010_1001_1001 |      665 |   -7 |   25 |   25 | -359 |  665 |  665
36C  | 3d8  | 0000_0011_1101_1000 |      984 |   -8 |   24 |  -40 |  -40 |  984 |  984
36D  | 10f  | 0000_0001_0000_1111 |      271 |   15 |   15 |   15 |  271 |  271 |  271
36E  | 2a4  | 0000_0010_1010_0100 |      676 |    4 |  -28 |   36 | -348 |  676 |  676
36F  | 065  | 0000_0000_0110_0101 |      101 |    5 |  -27 |  -27 |  101 |  101 |  101
370  | 054  | 0000_0000_0101_0100 |       84 |  -12 |   20 |  -44 |   84 |   84 |   84
371  | 2cf  | 0000_0010_1100_1111 |      719 |   15 |   15 |  -49 | -305 |  719 |  719
372  | 23b  | 0000_0010_0011_1011 |      571 |   -5 |   -5 |   59 | -453 |  571 |  571
373  | 2b4  | 0000_0010_1011_0100 |      692 |  -12 |  -12 |   52 | -332 |  692 |  692
374  | 348  | 0000_0011_0100_1000 |      840 |    8 |    8 |  -56 | -184 |  840 |  840
375  | 0d9  | 0000_0000_1101_1001 |      217 |   -7 |   25 |  -39 |  217 |  217 |  217
376  | 379  | 0000_0011_0111_1001 |      889 |   -7 |   -7 |   -7 | -135 |  889 |  889
377  | 068  | 0000_0000_0110_1000 |      104 |    8 |  -24 |  -24 |  104 |  104 |  104
378  | 1c9  | 0000_0001_1100_1001 |      457 |    9 |    9 |  -55 |  457 |  457 |  457
379  | 2e8  | 0000_0010_1110_1000 |      744 |    8 |  -24 |  -24 | -280 |  744 |  744
37A  | 12e  | 0000_0001_0010_1110 |      302 |   14 |  -18 |   46 |  302 |  302 |  302
37B  | 353  | 0000_0011_0101_0011 |      851 |  -13 |   19 |  -45 | -173 |  851 |  851
37C  | 2af  | 0000_0010_1010_1111 |      687 |   15 |  -17 |   47 | -337 |  687 |  687
37D  | 323  | 0000_0011_0010_0011 |      803 |    3 |  -29 |   35 | -221 |  803 |  803
37E  | 00e  | 0000_0000_0000_1110 |       14 |   14 |   14 |   14 |   14 |   14 |   14
37F  | 1bc  | 0000_0001_1011_1100 |      444 |   -4 |   -4 |   60 |  444 |  444 |  444
380  | 2c1  | 0000_0010_1100_0001 |      705 |    1 |    1 |  -63 | -319 |  705 |  705
381  | 3ae  | 0000_0011_1010_1110 |      942 |   14 |  -18 |   46 |  -82 |  942 |  942
382  | 013  | 0000_0000_0001_0011 |       19 |  -13 |   19 |   19 |   19 |   19 |   19
383  | 3fb  | 0000_0011_1111_1011 |     1019 |   -5 |   -5 |   -5 |   -5 | 1019 | 1019
384  | 106  | 0000_0001_0000_0110 |      262 |    6 |    6 |    6 |  262 |  262 |  262
385  | 214  | 0000_0010_0001_0100 |      532 |  -12 |   20 |   20 | -492 |  532 |  532
386  | 05a  | 0000_0000_0101_1010 |       90 |   -6 |   26 |  -38 |   90 |   90 |   90
387  | 1e2  | 0000_0001_1110_0010 |      482 |    2 |  -30 |  -30 |  482 |  482 |  482
388  | 080  | 0000_0000_1000_0000 |      128 |    0 |    0 |    0 |  128 |  128 |  128
389  | 27b  | 0000_0010_0111_1011 |      635 |   -5 |   -5 |   -5 | -389 |  635 |  635
38A  | 232  | 0000_0010_0011_0010 |      562 |  -14 |  -14 |   50 | -462 |  562 |  562
38B  | 16b  | 0000_0001_0110_1011 |      363 |   11 |  -21 |  -21 |  363 |  363 |  363
38C  | 194  | 0000_0001_1001_0100 |      404 |  -12 |   20 |   20 |  404 |  404 |  404
38D  | 3e3  | 0000_0011_1110_0011 |      995 |    3 |  -29 |  -29 |  -29 |  995 |  995
38E  | 0d5  | 0000_0000_1101_0101 |      213 |  -11 |   21 |  -43 |  213 |  213 |  213
38F  | 3a7  | 0000_0011_1010_0111 |      935 |    7 |  -25 |   39 |  -89 |  935 |  935
390  | 329  | 0000_0011_0010_1001 |      809 |    9 |  -23 |   41 | -215 |  809 |  809
391  | 0b9  | 0000_0000_1011_1001 |      185 |   -7 |   -7 |   57 |  185 |  185 |  185
392  | 0d6  | 0000_0000_1101_0110 |      214 |  -10 |   22 |  -42 |  214 |  214 |  214
393  | 076  | 0000_0000_0111_0110 |      118 |  -10 |  -10 |  -10 |  118 |  118 |  118
394  | 2cb  | 0000_0010_1100_1011 |      715 |   11 |   11 |  -53 | -309 |  715 |  715
395  | 129  | 0000_0001_0010_1001 |      297 |    9 |  -23 |   41 |  297 |  297 |  297
396  | 2e1  | 0000_0010_1110_0001 |      737 |    1 |  -31 |  -31 | -287 |  737 |  737
397  | 34b  | 0000_0011_0100_1011 |      843 |   11 |   11 |  -53 | -181 |  843 |  843
398  | 330  | 0000_0011_0011_0000 |      816 |  -16 |  -16 |   48 | -208 |  816 |  816
399  | 18a  | 0000_0001_1000_1010 |      394 |   10 |   10 |   10 |  394 |  394 |  394
39A  | 332  | 0000_0011_0011_0010 |      818 |  -14 |  -14 |   50 | -206 |  818 |  818
39B  | 372  | 0000_0011_0111_0010 |      882 |  -14 |  -14 |  -14 | -142 |  882 |  882
39C  | 12f  | 0000_0001_0010_1111 |      303 |   15 |  -17 |   47 |  303 |  303 |  303
39D  | 25c  | 0000_0010_0101_1100 |      604 |   -4 |   28 |  -36 | -420 |  604 |  604
39E  | 310  | 0000_0011_0001_0000 |      784 |  -16 |   16 |   16 | -240 |  784 |  784
39F  | 229  | 0000_0010_0010_1001 |      553 |    9 |  -23 |   41 | -471 |  553 |  553
3A0  | 31c  | 0000_0011_0001_1100 |      796 |   -4 |   28 |   28 | -228 |  796 |  796
3A1  | 2df  | 0000_0010_1101_1111 |      735 |   -1 |   31 |  -33 | -289 |  735 |  735
3A2  | 151  | 0000_0001_0101_0001 |      337 |  -15 |   17 |  -47 |  337 |  337 |  337
3A3  | 3b1  | 0000_0011_1011_0001 |      945 |  -15 |  -15 |   49 |  -79 |  945 |  945
3A4  | 3c8  | 0000_0011_1100_1000 |      968 |    8 |    8 |  -56 |  -56 |  968 |  968
3A5  | 2f6  | 0000_0010_1111_0110 |      758 |  -10 |  -10 |  -10 | -266 |  758 |  758
3A6  | 36b  | 0000_0011_0110_1011 |      875 |   11 |  -21 |  -21 | -149 |  875 |  875
3A7  | 196  | 0000_0001_1001_0110 |      406 |  -10 |   22 |   22 |  406 |  406 |  406
3A8  | 2bd  | 0000_0010_1011_1101 |      701 |   -3 |   -3 |   61 | -323 |  701 |  701
3A9  | 031  | 0000_0000_0011_0001 |       49 |  -15 |  -15 |   49 |   49 |   49 |   49
3AA  | 058  | 0000_0000_0101_1000 |       88 |   -8 |   24 |  -40 |   88 |   88 |   88
3AB  | 226  | 0000_0010_0010_0110 |      550 |    6 |  -26 |   38 | -474 |  550 |  550
3AC  | 23e  | 0000_0010_0011_1110 |      574 |   -2 |   -2 |   62 | -450 |  574 |  574
3AD  | 147  | 0000_0001_0100_0111 |      327 |    7 |    7 |  -57 |  327 |  327 |  327
3AE  | 0c1  | 0000_0000_1100_0001 |      193 |    1 |    1 |  -63 |  193 |  193 |  193
3AF  | 1cb  | 0000_0001_1100_1011 |      459 |   11 |   11 |  -53 |  459 |  459 |  459
3B0  | 2c1  | 0000_0010_1100_0001 |      705 |    1 |    1 |  -63 | -319 |  705 |  705
3B1  | 0a8  | 0000_0000_1010_1000 |      168 |    8 |  -24 |   40 |  168 |  168 |  168
3B2  | 2af  | 0000_0010_1010_1111 |      687 |   15 |  -17 |   47 | -337 |  687 |  687
3B3  | 140  | 0000_0001_0100_0000 |      320 |    0 |    0 |  -64 |  320 |  320 |  320
3B4  | 11e  | 0000_0001_0001_1110 |      286 |   -2 |   30 |   30 |  286 |  286 |  286
3B5  | 19d  | 0000_0001_1001_1101 |      413 |   -3 |   29 |   29 |  413 |  413 |  413
3B6  | 264  | 0000_0010_0110_0100 |      612 |    4 |  -28 |  -28 | -412 |  612 |  612
3B7  | 129  | 0000_0001_0010_1001 |      297 |    9 |  -23 |   41 |  297 |  297 |  297
3B8  | 2bc  | 0000_0010_1011_1100 |      700 |   -4 |   -4 |   60 | -324 |  700 |  700
3B9  | 203  | 0000_0010_0000_0011 |      515 |    3 |    3 |    3 | -509 |  515 |  515
3BA  | 21c  | 0000_0010_0001_1100 |      540 |   -4 |   28 |   28 | -484 |  540 |  540
3BB  | 15a  | 0000_0001_0101_1010 |      346 |   -6 |   26 |  -38 |  346 |  346 |  346
3BC  | 0af  | 0000_0000_1010_1111 |      175 |   15 |  -17 |   47 |  175 |  175 |  175
3BD  | 289  | 0000_0010_1000_1001 |      649 |    9 |    9 |    9 | -375 |  649 |  649
3BE  | 01d  | 0000_0000_0001_1101 |       29 |   -3 |   29 |   29 |   29 |   29 |   29
3BF  | 05e  | 0000_0000_0101_1110 |       94 |   -2 |   30 |  -34 |   94 |   94 |   94
3C0  | 1bc  | 0000_0001_1011_1100 |      444 |   -4 |   -4 |   60 |  444 |  444 |  444
3C1  | 312  | 0000_0011_0001_0010 |      786 |  -14 |   18 |   18 | -238 |  786 |  786
3C2  | 246  | 0000_0010_0100_0110 |      582 |    6 |    6 |  -58 | -442 |  582 |  582
3C3  | 10d  | 0000_0001_0000_1101 |      269 |   13 |   13 |   13 |  269 |  269 |  269
3C4  | 338  | 0000_0011_0011_1000 |      824 |   -8 |   -8 |   56 | -200 |  824 |  824
3C5  | 1f2  | 0000_0001_1111_0010 |      498 |  -14 |  -14 |  -14 |  498 |  498 |  498
3C6  | 374  | 0000_0011_0111_0100 |      884 |  -12 |  -12 |  -12 | -140 |  884 |  884
3C7  | 3e8  | 0000_0011_1110_1000 |     1000 |    8 |  -24 |  -24 |  -24 | 1000 | 1000
3C8  | 3fb  | 0000_0011_1111_1011 |     1019 |   -5 |   -5 |   -5 |   -5 | 1019 | 1019
3C9  | 3f7  | 0000_0011_1111_0111 |     1015 |   -9 |   -9 |   -9 |   -9 | 1015 | 1015
3CA  | 0e7  | 0000_0000_1110_0111 |      231 |    7 |  -25 |  -25 |  231 |  231 |  231
3CB  | 2d1  | 0000_0010_1101_0001 |      721 |  -15 |   17 |  -47 | -303 |  721 |  721
3CC  | 0fd  | 0000_0000_1111_1101 |      253 |   -3 |   -3 |   -3 |  253 |  253 |  253
3CD  | 3be  | 0000_0011_1011_1110 |      958 |   -2 |   -2 |   62 |  -66 |  958 |  958
3CE  | 070  | 0000_0000_0111_0000 |      112 |  -16 |  -16 |  -16 |  112 |  112 |  112
3CF  | 2ec  | 0000_0010_1110_1100 |      748 |   12 |  -20 |  -20 | -276 |  748 |  748
3D0  | 00b  | 0000_0000_0000_1011 |       11 |   11 |   11 |   11 |   11 |   11 |   11
3D1  | 3f4  | 0000_0011_1111_0100 |     1012 |  -12 |  -12 |  -12 |  -12 | 1012 | 1012
3D2  | 10b  | 0000_0001_0000_1011 |      267 |   11 |   11 |   11 |  267 |  267 |  267
3D3  | 3fc  | 0000_0011_1111_1100 |     1020 |   -4 |   -4 |   -4 |   -4 | 1020 | 1020
3D4  | 330  | 0000_0011_0011_0000 |      816 |  -16 |  -16 |   48 | -208 |  816 |  816
3D5  | 311  | 0000_0011_0001_0001 |      785 |  -15 |   17 |   17 | -239 |  785 |  785
3D6  | 052  | 0000_0000_0101_0010 |       82 |  -14 |   18 |  -46 |   82 |   82 |   82
3D7  | 046  | 0000_0000_0100_0110 |       70 |    6 |    6 |  -58 |   70 |   70 |   70
3D8  | 03c  | 0000_0000_0011_1100 |       60 |   -4 |   -4 |   60 |   60 |   60 |   60
3D9  | 398  | 0000_0011_1001_1000 |      920 |   -8 |   24 |   24 | -104 |  920 |  920
3DA  | 371  | 0000_0011_0111_0001 |      881 |  -15 |  -15 |  -15 | -143 |  881 |  881
3DB  | 173  | 0000_0001_0111_0011 |      371 |  -13 |  -13 |  -13 |  371 |  371 |  371
3DC  | 00e  | 0000_0000_0000_1110 |       14 |   14 |   14 |   14 |   14 |   14 |   14
3DD  | 23b  | 0000_0010_0011_1011 |      571 |   -5 |   -5 |   59 | -453 |  571 |  571
3DE  | 049  | 0000_0000_0100_1001 |       73 |    9 |    9 |  -55 |   73 |   73 |   73
3DF  | 19c  | 0000_0001_1001_1100 |      412 |   -4 |   28 |   28 |  412 |  412 |  412
3E0  | 144  | 0000_0001_0100_0100 |      324 |    4 |    4 |  -60 |  324 |  324 |  324
3E1  | 2a7  | 0000_0010_1010_0111 |      679 |    7 |  -25 |   39 | -345 |  679 |  679
3E2  | 24c  | 0000_0010_0100_1100 |      588 |   12 |   12 |  -52 | -436 |  588 |  588
3E3  | 138  | 0000_0001_0011_1000 |      312 |   -8 |   -8 |   56 |  312 |  312 |  312
3E4  | 212  | 0000_0010_0001_0010 |      530 |  -14 |   18 |   18 | -494 |  530 |  530
3E5  | 051  | 0000_0000_0101_0001 |       81 |  -15 |   17 |  -47 |   81 |   81 |   81
3E6  | 123  | 0000_0001_0010_0011 |      291 |    3 |  -29 |   35 |  291 |  291 |  291
3E7  | 2cb  | 0000_0010_1100_1011 |      715 |   11 |   11 |  -53 | -309 |  715 |  715
3E8  | 369  | 0000_0011_0110_1001 |      873 |    9 |  -23 |  -23 | -151 |  873 |  873
3E9  | 06c  | 0000_0000_0110_1100 |      108 |   12 |  -20 |  -20 |  108 |  108 |  108
3EA  | 369  | 0000_0011_0110_1001 |      873 |    9 |  -23 |  -23 | -151 |  873 |  873
3EB  | 208  | 0000_0010_0000_1000 |      520 |    8 |    8 |    8 | -504 |  520 |  520
3EC  | 062  | 0000_0000_0110_0010 |       98 |    2 |  -30 |  -30 |   98 |   98 |   98
3ED  | 2bd  | 0000_0010_1011_1101 |      701 |   -3 |   -3 |   61 | -323 |  701 |  701
3EE  | 37f  | 0000_0011_0111_1111 |      895 |   -1 |   -1 |   -1 | -129 |  895 |  895
3EF  | 162  | 0000_0001_0110_0010 |      354 |    2 |  -30 |  -30 |  354 |  354 |  354
3F0  | 310  | 0000_0011_0001_0000 |      784 |  -16 |   16 |   16 | -240 |  784 |  784
3F1  | 1f1  | 0000_0001_1111_0001 |      497 |  -15 |  -15 |  -15 |  497 |  497 |  497
3F2  | 158  | 0000_0001_0101_1000 |      344 |   -8 |   24 |  -40 |  344 |  344 |  344
3F3  | 1bc  | 0000_0001_1011_1100 |      444 |   -4 |   -4 |   60 |  444 |  444 |  444
3F4  | 39f  | 0000_0011_1001_1111 |      927 |   -1 |   31 |   31 |  -97 |  927 |  927
3F5  | 1a6  | 0000_0001_1010_0110 |      422 |    6 |  -26 |   38 |  422 |  422 |  422
3F6  | 0cf  | 0000_0000_1100_1111 |      207 |   15 |   15 |  -49 |  207 |  207 |  207
3F7  | 059  | 0000_0000_0101_1001 |       89 |   -7 |   25 |  -39 |   89 |   89 |   89
3F8  | 2ee  | 0000_0010_1110_1110 |      750 |   14 |  -18 |  -18 | -274 |  750 |  750
3F9  | 2f2  | 0000_0010_1111_0010 |      754 |  -14 |  -14 |  -14 | -270 |  754 |  754
3FA  | 0ac  | 0000_0000_1010_1100 |      172 |   12 |  -20 |   44 |  172 |  172 |  172
3FB  | 32d  | 0000_0011_0010_1101 |      813 |   13 |  -19 |   45 | -211 |  813 |  813
3FC  | 2bc  | 0000_0010_1011_1100 |      700 |   -4 |   -4 |   60 | -324 |  700 |  700
3FD  | 3f2  | 0000_0011_1111_0010 |     1010 |  -14 |  -14 |  -14 |  -14 | 1010 | 1010
3FE  | 1ab  | 0000_0001_1010_1011 |      427 |   11 |  -21 |   43 |  427 |  427 |  427
3FF  | 02e  | 0000_0000_0010_1110 |       46 |   14 |  -18 |   46 |   46 |   46 |   46
400  | 36a  | 0000_0011_0110_1010 |      874 |   10 |  -22 |  -22 | -150 |  874 |  874
401  | 3db  | 0000_0011_1101_1011 |      987 |   -5 |   27 |  -37 |  -37 |  987 |  987
402  | 010  | 0000_0000_0001_0000 |       16 |  -16 |   16 |   16 |   16 |   16 |   16
403  | 155  | 0000_0001_0101_0101 |      341 |  -11 |   21 |  -43 |  341 |  341 |  341
404  | 220  | 0000_0010_0010_0000 |      544 |    0 |  -32 |   32 | -480 |  544 |  544
405  | 336  | 0000_0011_0011_0110 |      822 |  -10 |  -10 |   54 | -202 |  822 |  822
406  | 185  | 0000_0001_1000_0101 |      389 |    5 |    5 |    5 |  389 |  389 |  389
407  | 09e  | 0000_0000_1001_1110 |      158 |   -2 |   30 |   30 |  158 |  158 |  158
408  | 3b6  | 0000_0011_1011_0110 |      950 |  -10 |  -10 |   54 |  -74 |  950 |  950
409  | 3ba  | 0000_0011_1011_1010 |      954 |   -6 |   -6 |   58 |  -70 |  954 |  954
40A  | 1dc  | 0000_0001_1101_1100 |      476 |   -4 |   28 |  -36 |  476 |  476 |  476
40B  | 34c  | 0000_0011_0100_1100 |      844 |   12 |   12 |  -52 | -180 |  844 |  844
40C  | 09a  | 0000_0000_1001_1010 |      154 |   -6 |   26 |   26 |  154 |  154 |  154
40D  | 031  | 0000_0000_0011_0001 |       49 |  -15 |  -15 |   49 |   49 |   49 |   49
40E  | 059  | 0000_0000_0101_1001 |       89 |   -7 |   25 |  -39 |   89 |   89 |   89
40F  | 2bb  | 0000_0010_1011_1011 |      699 |   -5 |   -5 |   59 | -325 |  699 |  699
410  | 100  | 0000_0001_0000_0000 |      256 |    0 |    0 |    0 |  256 |  256 |  256
411  | 31a  | 0000_0011_0001_1010 |      794 |   -6 |   26 |   26 | -230 |  794 |  794
412  | 048  | 0000_0000_0100_1000 |       72 |    8 |    8 |  -56 |   72 |   72 |   72
413  | 0a5  | 0000_0000_1010_0101 |      165 |    5 |  -27 |   37 |  165 |  165 |  165
414  | 23b  | 0000_0010_0011_1011 |      571 |   -5 |   -5 |   59 | -453 |  571 |  571
415  | 385  | 0000_0011_1000_0101 |      901 |    5 |    5 |    5 | -123 |  901 |  901
416  | 07f  | 0000_0000_0111_1111 |      127 |   -1 |   -1 |   -1 |  127 |  127 |  127
417  | 2d0  | 0000_0010_1101_0000 |      720 |  -16 |   16 |  -48 | -304 |  720 |  720
418  | 340  | 0000_0011_0100_0000 |      832 |    0 |    0 |  -64 | -192 |  832 |  832
419  | 2e7  | 0000_0010_1110_0111 |      743 |    7 |  -25 |  -25 | -281 |  743 |  743
41A  | 142  | 0000_0001_0100_0010 |      322 |    2 |    2 |  -62 |  322 |  322 |  322
41B  | 037  | 0000_0000_0011_0111 |       55 |   -9 |   -9 |   55 |   55 |   55 |   55
41C  | 170  | 0000_0001_0111_0000 |      368 |  -16 |  -16 |  -16 |  368 |  368 |  368
41D  | 006  | 0000_0000_0000_0110 |        6 |    6 |    6 |    6 |    6 |    6 |    6
41E  | 097  | 0000_0000_1001_0111 |      151 |   -9 |   23 |   23 |  151 |  151 |  151
41F  | 1ad  | 0000_0001_1010_1101 |      429 |   13 |  -19 |   45 |  429 |  429 |  429
420  | 2ff  | 0000_0010_1111_1111 |      767 |   -1 |   -1 |   -1 | -257 |  767 |  767
421  | 0e0  | 0000_0000_1110_0000 |      224 |    0 |  -32 |  -32 |  224 |  224 |  224
422  | 002  | 0000_0000_0000_0010 |        2 |    2 |    2 |    2 |    2 |    2 |    2
423  | 0f8  | 0000_0000_1111_1000 |      248 |   -8 |   -8 |   -8 |  248 |  248 |  248
424  | 06f  | 0000_0000_0110_1111 |      111 |   15 |  -17 |  -17 |  111 |  111 |  111
425  | 0bf  | 0000_0000_1011_1111 |      191 |   -1 |   -1 |   63 |  191 |  191 |  191
426  | 330  | 0000_0011_0011_0000 |      816 |  -16 |  -16 |   48 | -208 |  816 |  816
427  | 2de  | 0000_0010_1101_1110 |      734 |   -2 |   30 |  -34 | -290 |  734 |  734
428  | 3c4  | 0000_0011_1100_0100 |      964 |    4 |    4 |  -60 |  -60 |  964 |  964
429  | 277  | 0000_0010_0111_0111 |      631 |   -9 |   -9 |   -9 | -393 |  631 |  631
42A  | 1f1  | 0000_0001_1111_0001 |      497 |  -15 |  -15 |  -15 |  497 |  497 |  497
42B  | 02b  | 0000_0000_0010_1011 |       43 |   11 |  -21 |   43 |   43 |   43 |   43
42C  | 183  | 0000_0001_1000_0011 |      387 |    3 |    3 |    3 |  387 |  387 |  387
42D  | 3c7  | 0000_0011_1100_0111 |      967 |    7 |    7 |  -57 |  -57 |  967 |  967
42E  | 256  | 0000_0010_0101_0110 |      598 |  -10 |   22 |  -42 | -426 |  598 |  598
42F  | 3b7  | 0000_0011_1011_0111 |      951 |   -9 |   -9 |   55 |  -73 |  951 |  951
430  | 366  | 0000_0011_0110_0110 |      870 |    6 |  -26 |  -26 | -154 |  870 |  870
431  | 384  | 0000_0011_1000_0100 |      900 |    4 |    4 |    4 | -124 |  900 |  900
432  | 047  | 0000_0000_0100_0111 |       71 |    7 |    7 |  -57 |   71 |   71 |   71
433  | 06b  | 0000_0000_0110_1011 |      107 |   11 |  -21 |  -21 |  107 |  107 |  107
434  | 122  | 0000_0001_0010_0010 |      290 |    2 |  -30 |   34 |  290 |  290 |  290
435  | 01e  | 0000_0000_0001_1110 |       30 |   -2 |   30 |   30 |   30 |   30 |   30
436  | 308  | 0000_0011_0000_1000 |      776 |    8 |    8 |    8 | -248 |  776 |  776
